f,mag,rad,real,imag
670.6706706706707,40.95573505619286,-0.19871555592645918,40.14976505566089,-8.085085031605791
680.6806806806807,44.72739720171755,-0.4294127240033701,40.666615198493574,-18.621666647694635
690.6906906906906,51.49625250310998,-0.6090979294494658,42.2353956706968,-29.462440061945763
700.7007007007007,60.75707796099658,-0.7356971960534667,45.04305216610134,-40.77432984023759
710.7107107107107,72.25672469638596,-0.8177750928887105,49.412490143769205,-52.72039530998628
720.7207207207207,86.03670779787896,-0.8641486868401079,55.86258566970006,-65.43459796616028
730.7307307307308,102.39899964667039,-0.8804827837820165,65.20552949623404,-78.9543795603167
740.7407407407408,121.86565668673258,-0.8688388163048867,78.69031660137495,-93.05413667787126
750.7507507507507,145.10021003142737,-0.8277447123013625,98.16584795690129,-106.85287663917559
760.7607607607607,172.64663435789902,-0.7521338360838935,126.0722177480461,-117.9519235417521
770.7707707707708,204.1309283319328,-0.6336036342242579,164.50895267591133,-120.85627989943862
780.7807807807808,236.37585839500431,-0.46305769239266775,211.48331863154192,-105.58575837945594
790.7907907907908,261.0052001933467,-0.2397612563359547,253.53906740032065,-61.981092518159606
800.8008008008007,266.7253081087001,0.01454175308560966,266.69710739437926,3.8785168752948365
810.8108108108108,250.1996044048699,0.2575585542029894,241.94670679915487,63.730943139084104
820.8208208208208,220.31247944217333,0.45511460885278465,197.88701668642196,96.84171221589283
830.8308308308308,187.77530811246265,0.5983543835157029,155.15191745578426,105.77073719381836
840.8408408408409,158.12650944797596,0.6939144841893299,121.55950076556908,101.1300191032635
850.8508508508509,132.80601543933165,0.751164571211708,97.06719368983198,90.63883078489395
860.8608608608608,111.56741639865336,0.7769209207370149,79.55600436139471,78.21847973414117
870.8708708708708,93.75176942217773,0.7744157532344966,67.0165509875613,65.56047714531047
880.8808808808809,78.75128283634564,0.7433318380059714,57.978099809748436,53.29450713554781
890.8908908908909,66.1498627132969,0.6797869791105559,51.44518794064467,41.58361425777916
900.9009009009009,55.77265360677717,0.5763622440943894,46.76261980322591,30.39483968506
910.910910910911,47.72498943075704,0.42359223124766193,43.50697288864496,19.61677665246215
920.9209209209209,42.404185345545535,0.21649350039479812,41.41433046479496,9.108686347225637
930.9309309309309,40.35668329036741,-0.03173669907253681,40.33636100591326,-1.2805729185251027
940.9409409409409,41.88601004418208,-0.2832645924045493,40.21677422176846,-11.706788996843759
950.950950950951,46.759654470544135,-0.4978612834893398,41.0833087367811,-22.32995811556761
960.960960960961,54.43798540644075,-0.6585586555424496,43.05364841365501,-33.31482572947423
970.9709709709709,64.48676294828832,-0.7686383230926652,46.35681996035492,-44.828426681202764
980.980980980981,76.75675130564255,-0.8374980230566897,51.375121587434826,-57.02802602994907
990.990990990991,91.38409767022347,-0.873020469919959,58.71565138863869,-70.0251782504607
1001.001001001001,108.75189640067626,-0.879619930360289,69.3232473967595,-83.79297310103692
1011.011011011011,129.4448086724559,-0.8581316874976028,84.63777491984791,-97.94082677242358
1021.021021021021,154.13154093703284,-0.8058510966108873,106.73570485044745,-111.19362041818047
1031.031031031031,183.17250291738324,-0.7164725924934616,138.13532379793733,-120.29463057118463
